Station Name,Latitude,Longitude,EV Level2 EVSE Num
MCGILL PARK 123 MCGILL PARK,33.762771,-84.376919,2.0
City of Colwood - Meadow Park,48.41317,-123.48896,2.0
LAKE FOREST ADMIN STALL 2,33.659323,-117.6802,2.0
HPI 3700 EV 2,30.336797,-97.806151,1.0
Baymont Inn & Suites Baytown - Tesla Destination,29.80628,-94.984893,3.0
SQI - 224 Boul. Gérald-D. Lévesque - New Carlisle,48.0077227,-65.3462497,2.0
Audi Fort Washington,40.15612,-75.19277,1.0
Cheddar's Restaurant - Brunswick - Tesla Destination,31.2348557,-81.4962418,3.0
BLOWING ROCK BLOWING ROCK,36.132945,-81.679738,2.0
UCAR & NCAR RAF,39.913597,-105.118386,2.0
Boralex Hydro Operations,43.295544,-73.59562,2.0
Los Angeles County - Probation Department,33.916855,-118.133385,41.0
3 HOURS MAX LEVEL 2 C 1,33.682258,-117.853078,2.0
WASCO CITYLOT1 ST #1,35.593542,-119.333964,1.0
NBCC – Woodstock Site,46.148354,-67.57511,1.0
Town of Smoky Lake,54.1138933600216,-112.472452507939,1.0
LADWP - Canoga Park,34.228403,-118.589661,1.0
MARCELLO MOUNTAIN MITSU,43.200968,-79.89479,2.0
489 Interurban Way,49.209422,-123.1165,10.0
ABM - Sleepy Hollow Chevrolet Buick GMC Inc,1.0,-1.0,1.0
"WEST ES, WA DC WEST ELEM GW",38.951625,-77.033122,1.0
1771 N Street,38.907553,-77.041307,2.0
HFS TORRANCE T2 STATION B,33.807636,-118.33893,2.0
Home2 Suites by Hilton Roseville Minneapolis - Tesla Destination,45.024089,-93.186213,6.0
SAVANNAH 1 CITY HALL,32.08032,-81.091493,2.0
Mail Champlain,45.471671,-73.47248,4.0
TVUSD CHS 2,33.536943,-117.149777,2.0
SANDBERG VOLVO STATION 1,47.844271,-122.29492,2.0
Estacada City Hall - Tesla Destination,45.286154,-122.334579,4.0
Southern Oregon University - Lot 1,42.186396,-122.690383,2.0
Balise Nissan - Warwick,41.742755,-71.428289,1.0
BUILDING B 1700 BACK,40.67503,-74.248824,2.0
PUBLIC CHARGERS CENTRAL GRG 2,37.56484,-122.322171,2.0
AXIS@SOUTH AXISSOUTHAMBOY2,40.473998,-74.286075,2.0
Springhill Suites Station,33.962334,-80.399686,1.0
1 CULVER STATION 5,34.020602,-118.397652,2.0
NAT GRID WRKPLC SOC LOT2 STN 3,43.052745,-76.15511,2.0
TBAYTEL 1050 NORTH,48.416046,-89.25279,2.0
UC IRVINE ECPS LVL1 01,33.644721,-117.827807,2.0
EPCC-1 COMM CENTER,44.870412,-93.489376,2.0
Tamber bey Vineyards - Tesla Destination,38.5954604,-122.6047026,2.0
Acadia National Park - Winter Harbor Schoodic District,44.336141869872776,-68.05938788441019,2.0
New Seasons,45.53475,-122.63272,1.0
Desjardins - CdS de Lavaltrie,45.892642,-73.292662,1.0
Nor-Lan Chrysler Dodge Jeep Ram,55.1941505530523,-118.79399751416,1.0
ROH-EV ROH-EV 3,38.36365,-122.716375,1.0
Coast Guard House Historic Inn & Cottages,38.9143349,-123.7097718,1.0
LEASING 1885 SPACE 3,33.862801,-117.592537,1.0
County of Santa Barbara,34.425613,-119.703719,2.0
HTHCNY STATION 3,42.849291,-73.758759,2.0
SUNY NEW PALTZ ROUTE 32 LOT,41.738961,-74.080128,2.0
Six Flags Magic Mountain,34.428862,-118.594906,4.0
Ray Brandt Chevrolet,30.4514926893417,-88.9351857217172,1.0
IRVINE  CO  OFC 1400 NCD 01,33.609698,-117.880096,2.0
BMW CATONSVILLE STATION 01,39.289984,-76.770368,2.0
Shippagan (Park Duguay-Mallet),47.742377144438,-64.7015698608922,1.0
WALMART EVSE SAN BRUNO STAT4,37.627555,-122.424712,2.0
AFFINITY TAMPA BUILDING 8720,27.892584,-82.359965,2.0
LONG BEACH AIRPORT B-2,33.818154,-118.14251,1.0
Thibeault Immobilier Inc.,48.421586,-71.039625,1.0
Glasbern - Tesla Destination,40.5932007,-75.6579541,1.0
FPL EVOLUTION KENNEDY OSB2-2,28.515074,-80.682948,2.0
RHA FAIRVIEW FARM,40.70309,-74.700236,2.0
EVERGY @UNITY VLG-151B,38.947301,-94.408908,2.0
City of Palm Springs - Desert AIDS Project,33.843822,-116.529304,2.0
Ambrose Hotel,34.030445,-118.481495,2.0
GENESEO E PARK LEFT,42.798218,-77.783509,2.0
PHC PHC 7,38.221992,-122.13307,2.0
Riverside Clubhouse,38.610972,-77.257267,2.0
URG 370 STATION 1,39.923122,-105.112495,2.0
Pepco - Hillcrest Heights Community Center,38.844074,-76.96605,4.0
VOYAGER EV3,43.62782,-79.477838,2.0
Liberty Utilities - Missouri Southern State University,37.095358,-94.458738,2.0
SANTA MONICA  CIVIC EVSE 21,34.011478,-118.489635,1.0
"San Marin Plaza, Novato, CA",38.1224115,-122.6033645,2.0
ROH-EV ROH-EV 1,38.363323,-122.71482,1.0
Van Buren Inn - Tesla Destination,35.44411,-94.320872,1.0
SCI CHARGERS GVR PASEO P2,36.019421,-115.090292,2.0
Fairfield Inn & Suites Bend - Tesla Destination,44.066457,-121.308301,2.0
National Grid - Syracuse Office Center,43.051581,-76.157208,8.0
DEKALB SW 1,41.890888,-88.733605,2.0
"Kohl's Arden, Sacramento CA",38.596513123,-121.423152063,2.0
Port of San Diego-Shelter Island,32.711553,-117.229333,2.0
PARKING SYSTEM KIOWA L1 A,38.834494,-104.822373,2.0
COASTALELECTRIC BUBBA'S BISTRO,31.93037,-81.32662,2.0
5640 S Tacoma Way,47.208398,-122.4838,1.0
META MPK63-21 ADA,37.484851,-122.175601,1.0
MHM WALL STREET 4,42.741673,-73.843315,2.0
META MPK18-18,37.485168,-122.146145,2.0
THE PIEDMONT BLDG 7,35.86823,-78.569286,2.0
STATE OF UTAH GRASSY MNT WB 1,40.762262,-113.009849,2.0
CLT AIRPORT BUS VALET 04,35.232796,-80.935759,2.0
HUDSON CONCOURS CONCOURSE 5,37.367167,-121.920415,2.0
THE COOPER GATEWAY,41.87256,-87.633911,2.0
Mossy Nissan - Escondido,33.116492,-117.106837,1.0
KING COUNTY DES BURIEN P&R #6,47.469241,-122.338631,1.0
CITY OF CHARDON CHARDON #1,41.581635,-81.204665,2.0
LOT NEXT TO CVS 4TH STATION,42.053684,-70.18662,2.0
YORK TOYOTA YORKS MONUMENT,46.146976,-67.83993,2.0
BMW OF MACON STATION 01,32.92339,-83.709706,2.0
Tru By Hilton Denver Airport Tower Road - Tesla,39.823033,-104.775506,1.0
LOUDOUN METRO STATION 15,39.005424,-77.49307,2.0
CITY OF NEWTON SOUTH HIGH SCHL,42.313976,-71.187696,2.0
SNYDERPARK OAK CT. 1,42.971886,-78.78531,2.0
HDMA-ADC HRAO 2 3,40.302901,-83.527574,2.0
REC CHARGER REC CTR 1,54.309812,-130.31338,2.0
MITIMCO P1-1 W,42.361332,-71.085601,2.0
Stryker Instruments,42.2269054041272,-85.5370987047274,8.0
MILLS GARAGE MILLS GARAGE,37.791303,-122.402356,2.0
Hampton Inn Ruston - Tesla Destination,32.541802,-92.640078,2.0
TOWN CREEK PARKING LOT #1,34.726559,-76.662644,2.0
EV CHARGIING STATION 2,37.22958,-80.416542,2.0
BWP EV CHARGE CSB-LIBRARY #4,34.183258,-118.306588,2.0
UCSD TORREYPINES S1,32.890022,-117.243193,2.0
"Captain Jefferds Inn, a Select Registry Property - Tesla Destination",43.3591609,-70.4747064,2.0
BA GRANT PUBLIC W EVELYN 01,37.377843,-122.031658,2.0
ZINC ZINC 2,42.373028,-71.078614,2.0
Fairfield Inn & Suites,38.365311,-81.691201,2.0
SCO AFH1,40.379261,-111.765946,2.0
Connecticut Department of Motor Vehicles,41.5374181,-72.8935933,1.0
IRVINE  CO  OFC ST 17900 72,33.644374,-117.763415,2.0
CP EV CHADWICK 1,42.289286,-71.807667,2.0
BOTW WEST RIGHT,38.577816,-121.501545,2.0
NGSP CLEARFIELD 01,41.10077,-112.035128,2.0
MB HUNTINGTON MBH 1,40.834535,-73.366886,2.0
WGH CHARGER ON CALL CHARGER,43.106849,-80.754115,2.0
Infinity Hammock Bay West,30.485588,-86.158029,1.0
SMC SSC LEVEL3 2,34.01825,-118.47002,2.0
Grand Vista Hotel,34.283594,-118.781459,1.0
Hampton Inn & Suites TIlton - Tesla Destination,43.442649,-71.589209,1.0
Indian Rocks Museum - 1,27.882497,-82.849502,1.0
18099 Rinaldi street,34.2747403,-118.5591591,1.0
CMHS STATION 2,34.273258,-119.25757,2.0
UCSC COREWEST 6,36.999153,-122.063245,1.0
SAN MANUEL P. STRUCTURE 2M,34.148031,-117.226442,2.0
RUSTIC LLC STATION 2,39.79958,-104.771935,2.0
MOTIVE CORONA NEWHOPE 3-4,33.712119,-117.924334,2.0
CLIFTON CLIFTON-207,40.83799,-74.159097,2.0
CCSF - SFO SFO LOT C-1,37.615877,-122.385027,2.0
"100 Overlook Way, Palestine, TX",31.76904,-95.607929,2.0
NORWELL LIB NORWELL LIBRARY,42.152992,-70.83748,2.0
869 Centre Street LLC,42.309066,-71.119391,2.0
Desjardins - CdS Saint-Côme,46.270428,-73.772651,1.0
EVERGY @WHOLE FOOD020A,38.911856,-94.757206,2.0
Floridays Resort Orlando - Tesla Destination,28.388631,-81.481636,2.0
Beaver Motel - Tesla Destination,49.016449,-88.311198,2.0
Municipalité de Notre-Dame-du-Mont-Carmel - Centre Jacques Gauthier,46.482843,-72.707382,1.0
COLEVSE DEV SERV CENTER,40.165096,-105.101715,2.0
SANTA MONICA  CIVIC EVSE 31,34.011307,-118.489443,1.0
Pinehurst Nissan,35.161067,-79.421191,1.0
ANTYPAS INC. ANTYPASINCLAV01,45.528815,-73.780569,2.0
Burdick Ford,43.2883620331988,-76.1267902212648,2.0
BGE-Veronica Center,39.528021,-76.434844,8.0
CARY TMSA CARY 01,35.733006,-78.8058,2.0
LONG BEACH AQUARIUM 2,33.763736,-118.196058,2.0
"The Standard, East Village - Tesla Destination",40.727797,-73.990746,3.0
COVINA EV METRO 2,34.091654,-117.891924,2.0
GROVER BEACH CITY HALL 1,35.120814,-120.621817,1.0
RHTOYOTA RHTOYOTA,40.923885,-72.69794,2.0
City of La Quinta - Tesla Destination,33.677573,-116.295878,14.0
Wilsonville Electric Ave,45.302917,-122.760291,2.0
Duliban Insurance Brokers,43.194314,-79.562164,1.0
Motel 6 - Tyler,32.703731,-96.2778278,2.0
Shore Cliff Hotel - Tesla Destination,35.149106,-120.653272,2.0
FPL EVOLUTION BOCARATONCITY7,26.354939,-80.070101,2.0
NCR HQ  MIDTOW NCR EV1,33.778984,-84.389968,2.0
MENKES YORK 3 (RETAIL),43.641608,-79.380594,1.0
Passport Nissan - Alexandria,38.809675,-77.122192,3.0
Multicare Health Systems,47.359935,-122.103668,3.0
431004 : The Reserve at CTC,45.618388,-122.491738,4.0
OHIO STATE UNV WOOSTER EVCS1,40.780186,-81.92789,2.0
Ancira Nissan,29.543147,-98.57544,1.0
BSCO BASE BASE,45.25888,-111.30842,2.0
ERTH CORP PT STAN BEACH,42.661136,-81.218534,2.0
490 Willibrord,45.459352,-73.57102,2.0
520 CAPITOL MAL STATION 1,38.577911,-121.500937,2.0
Stanley Street Parking,45.49756,-73.571169,1.0
905 Woodlawn Rd W,43.53608,-80.3175,5.0
Glassworks Apartments,36.196775,-86.809088,2.0
HOT SPRINGS EV STATION 2,39.549362,-107.324724,2.0
FIRESIDECHARGE1 FIRESIDE INN,48.102298,-98.862501,2.0
SKY RIVER EV WEST 7,38.379593,-121.371159,2.0
Holiday Inn Express Solvang - Tesla Destination,34.595994,-120.146223,2.0
Peninsula Town Center - Tesla Destination,37.045567,-76.393371,24.0
CCSF - SFO SFO LOT F-8,37.617123,-122.386916,2.0
SKY RIVER EV WEST 2,38.379703,-121.371138,2.0
Sundial Garage - 4,27.772779,-82.634446,1.0
ROCHESTER NY SISTERS CITY 2,43.155933,-77.614075,2.0
CIVITA CHARGERS WESTSIDE 2,32.776233,-117.151199,2.0
SCO SCVC1,41.704996,-111.834143,2.0
SFSTATE LOT 20 16,37.724109,-122.481094,2.0
3600 Crenshaw Blvd,34.02367629,-118.3352231,1.0
2733 Lancaster,45.397344,-75.606798,1.0
College at Oneonta,42.471856,-75.063508,4.0
INFORMATICA STATION 8,37.510525,-122.203999,2.0
ROW DTLA 1ST FLR 01,34.033412,-118.240892,2.0
OUR 3 EV CHARGE STATION 2,39.917157,-105.003022,2.0
PVHG HIL STATION # 1,42.165817,-72.48205,2.0
OMAHA OMAHA ILOT 3-1,41.263653,-95.94023,2.0
19-23 DRYDOCK 19 DRYDOCK - #2,42.344451,-71.032426,2.0
SCOTTSBORO EPB MAIN OFFICE,34.67292,-86.029945,2.0
KITCHENER KOF PUBLIC 2,43.414629,-80.437897,2.0
MAR FAIRFIELD COTTON MILL 1,38.73388,-85.373048,2.0
Parkway Place Luxury Apartments,44.946884,-93.331314,2.0
New River Nissan,37.1581,-80.4203,1.0
Crest Ridge Corporate Center,44.968557,-93.41862,2.0
Rick's Cafe Boatyard - Tesla Destination,39.827686,-86.300953,4.0
CHARGING  A NDGC CTR 2,32.923683,-96.78692,2.0
META MPK18-06,37.485812,-122.145902,2.0
Coast Nissan,35.25062,-120.68455,4.0
"The BRICE, A Kimpton Hotel - Tesla Destination",32.078708,-81.08522,3.0
Ville de L'Assomption - Rue Marsolais,45.815567,-73.42864,4.0
Township of Maplewood,40.729927,-74.270845,2.0
McDavid Nissan,29.625565,-95.22531,1.0
JAMES PARK JAMES PARK,40.362698,-75.33959,2.0
Sanctuary at Powell Place Apartments Location 1,35.749535,-79.173401,4.0
MFA GARAGE 2,42.338347,-71.095968,2.0
McClellan Wheaton Chevrolet Buick GMC,53.018599,-112.805448,1.0
Great Swamp Conservancy,43.1195469027999,-75.7887452444114,6.0
The Keegan at Mission Glen,29.67717,-95.68125,4.0
WGH CHARGER EMPLOYEE8,43.107879,-80.752645,2.0
APA STRATA LOWER,40.604165,-75.47022,2.0
Tabb Library,37.113565,-76.445837,2.0
GOLD STREET-SJ 0C5E,37.419953,-121.974951,2.0
UM PTS GRAND #3,39.289666,-76.622139,2.0
UDR GARRISON #1,42.345647,-71.079057,2.0
FRONT BUILDING FRONT BLDNG 1,37.322696,-121.976149,1.0
EV PARKING 0001 EV PARKING 0001,41.24129,-81.441396,2.0
MORONGO VALET EV1,33.922358,-116.794845,1.0
Courtyard by Marriott St. Augustine Beach - Tesla Destination,29.8487655,-81.2684223,8.0
GA TECH W23 #2,33.780046,-84.398503,2.0
City of Hemet - City Hall,33.746962,-116.967848,2.0
AUXSERVICES CHARGER#1,33.908228,-118.012739,2.0
THE WELL STATION 2,43.64273,-79.39629,2.0
EVERGY @WYANDT PG-130C,39.109147,-94.586529,2.0
CITYOFMANASSAS MUSEUM EVSE 01,38.749516,-77.471807,2.0
METRO NASHVILLE FULTON GARAGE 5,36.153934,-86.767472,2.0
COMM SAV BANK STATION 2,42.483878,-91.455761,2.0
SANTA MONICA  CIVIC EVSE 25,34.011415,-118.489579,1.0
WPS WPSC GBSC,44.469327,-88.06768,2.0
McCoy's Inn,38.822094,-81.724752,4.0
Surf City Nissan,33.71069,-117.989861,2.0
North Attleborough High School,41.981304,-71.309798,4.0
ATLANTA FALCONS AF EXEC LOT 2,34.192023,-83.898189,2.0
Peoria Sunrise Mountain Library,33.67533,-112.269545,2.0
Utah State University - Brigham City,41.489502,-112.014527,1.0
EVERGY @MOD GLLRY-517,39.091614,-94.57983,1.0
FORSYTH POINTE BP1 NORTH 8001,38.650651,-90.340752,2.0
Origin Hotel Westminster,39.8577804809156,-105.061504322416,2.0
BLOCK 16 FB BELLEVUE 12,47.621808,-122.176051,2.0
AMZ BNA12 - 16,36.160116,-86.787729,2.0
CPEX VISTA COURTS 2,33.191577,-117.254813,2.0
Dalhousie University - Sexton Campus,44.642614,-63.572314,1.0
Washington College - Tesla Destination,39.2170867,-76.0688146,4.0
VTA MILPITAS 12,37.410679,-121.890379,2.0
BWT SALES PARKING,49.884451,-97.328485,1.0
HUDSON 333 TWIN STATION 2,37.522471,-122.257617,2.0
EasyPark - Lot 8 - 65 West Cordova St. Vancouver,49.282854,-123.106409,2.0
APA SPIRAL DECK S,40.602358,-75.47551,2.0
IRVINE  CO  OFC DP 15460 LCR 03,33.666212,-117.758626,1.0
SANDY CITY PARKS & REC 2,40.59347,-111.87917,2.0
RIVOS RIVOS 1,37.403507,-122.053981,2.0
CLIFTON 102 VISITOR,40.837583,-74.159162,2.0
Hamilton College-Campus Safety,43.051164,-75.408566,2.0
City of Binghamton - Recreation Park,42.099763,-75.935148,2.0
BGE MUD CEDAR RUN 1,39.286769,-76.723228,2.0
ADOBE SAN JOSE AT5 #3,37.331545,-121.893681,2.0
942 S Crocker St,34.03520074,-118.2499733,1.0
Mystic Marriott Hotel and Spa - Tesla Destination,41.365163,-72.026168,2.0
EQUS - Medicine Hat - Public,49.962711,-110.685347,1.0
CHASE CENTER AREA C ZONE 3-4,37.768078,-122.388595,1.0
AMZ SEA25.26 3,47.623333,-122.336648,1.0
Quirk Nissan,42.253475,-70.991361,1.0
Crystal River VC L2 - 1,28.874894,-82.579351,1.0
Legoland New York Resort ADA,41.378996,-74.315317,2.0
Marriott at the University of Dayton - Tesla Destination,39.737172,-84.191355,2.0
UNIVERSITY MALL STATION 3,40.275963,-111.68208,1.0
META MPK60-02 WEST,37.483161,-122.178356,2.0
E-MISSION EV2,43.896136,-78.858513,1.0
CAPITOL EAST 2,40.778169,-111.886953,2.0
BELMONT MARKET BELMONTMARKET-3,48.438854,-123.51196,2.0
RICO EV CHARGER RICO1,37.692933,-108.030339,2.0
MAPLE HILL MHAG MAPLE HILL #3,42.296417,-85.658743,2.0
BASEMENT #1 BASEP5,36.88182,-76.3531,2.0
GARAGE 1 P6 STATION 1,36.132486,-86.667142,2.0
ANYTHINK WRIGHT STATION 2,39.914684,-104.91995,2.0
IRVINE  CO  OFC DP 525 TECH 02,33.671748,-117.758434,2.0
Tanasbourne Town Center Pet Co,45.5366315,-122.86506,2.0
IRVINE  CO  OFC DP 505 TECH 07,33.672519,-117.758031,1.0
DLR TOY STORY 97&98,33.801719,-117.908477,2.0
RTS BAYTOWNE 1,43.192298,-77.498984,2.0
META MPK18-04,37.485972,-122.145895,2.0
Sansone Nissan,40.573827,-74.290584,1.0
FAIRFAX COUNTY INNOVATION 5,38.959771,-77.41877,2.0
Jeff Drennen Chevrolet,39.990391,-82.023716,1.0
Studio 3807,38.938966,-76.955265,2.0
H&V19197843967 UNC HOLLY SPR 1,35.6432,-78.836945,2.0
FLEMING COLLEGE SPRUCE 2,44.267874,-78.372616,1.0
Integra Palms,27.89583,-82.32672,3.0
6000 SMR 6160-6,37.697623,-121.925901,2.0
6000 SMR 6160-5,37.697575,-121.92587,2.0
NORWOOD FAST CT4020-1,42.180944,-71.188265,2.0
Parc municipal chemin du Chenal-du-Moine,46.062889,-73.023093,1.0
Prosper Ford,33.22036,-96.835574,1.0
Scottish Inns & Suites - IAH Airport - Tesla Destination,30.00558,-95.3083379,1.0
MASSPORT EG-02-05,42.37617,-71.026265,2.0
1809 West Diehl Road (US-DDY-ZSB-2),41.8002467,-88.210045,1.0
PENROSE 2 STATION 1,38.893964,-77.444654,2.0
Today's Fresh Start,33.931227,-118.332132,1.0
Appalachian Mountain Club - Cardigan Lodge,43.649708,-71.877581,1.0
Édifices Norbrooke,45.408343,-71.92331,2.0
Laval,45.604329,-73.652349,1.0
KOHL'S - CHPT 0525 MURFREES 3,35.843489,-86.442813,1.0
UNIV PITTSBURGH BC STATION 4,40.454626,-79.944481,2.0
ADVOCATE SHEP FITNESS,42.134235,-88.134815,2.0
Holiday Inn,30.494393,-92.442632,2.0
FONTANA EV #1-6 FONTANA EV #5,34.102182,-117.434701,2.0
12225 Grenet,45.529773,-73.7154587890817,4.0
111 BUILDING STATION 1,33.73509,-116.408325,2.0
PINE KNOB SKI STATION 01,42.745646,-83.36919,2.0
400 Spring Street,44.936569,-93.104672,1.0
Monarch Mountain - Tesla Destination,38.512443,-106.331987,2.0
Best Western Plus Tech Medical Center Inn,33.6026873735743,-101.911561433427,1.0
Stoney Creek Hotel & Conference Center,36.072714,-95.792649,2.0
CARLISLE CPS #3,42.527298,-71.34852,2.0
CCD CHARGING CULTURAL STN 2,39.736263,-104.98838,2.0
SIENA COLLEGE FOY HALL EVSE1,42.71947,-73.7531,2.0
MARE ISLAND MARE ISLAND #3,38.099843,-122.270148,2.0
NBP - IOL Aulac,45.87079,-64.27996,1.0
7245 Canoga Ave,34.202333,-118.597861,1.0
TARGET CORP SUNSET BLVD 13,34.097908,-118.309432,2.0
PS2 ALL PS 2 NEW 3,37.653307,-122.381174,1.0
UWO MAIN CAMPUS WIRB,43.011838,-81.271064,2.0
Coastal Nissan,33.426264,-79.157814,1.0
DOUBLE R DOUBLE R1,39.452972,-119.75689,2.0
Le Germain Hotel Charlevoix - Tesla Destination,47.435815,-70.505087,3.0
Paquet Mitsubishi,46.767966,-71.199815,4.0
FOCUS CORP EV 1,39.611935,-104.899399,2.0
KRC MENLO POINT KRMP 4300 J,37.479211,-122.177963,2.0
STANFORD STATION 8 PS-5,37.43171,-122.182838,2.0
Horry County Library,33.841727,-79.051177,2.0
EVERGY @CROWN CTR-235B,39.082214,-94.582018,2.0
Tofino Resort + Marina - Tesla Destination,49.149827,-125.89558,2.0
LOMA LINDA UNIV P3 PATIENT 3,34.048998,-117.265333,2.0
STONY BROOK UNV LAKE DRIVE,40.911831,-73.121521,2.0
Capital Mall Best Buy,47.042821,-122.934577,2.0
ATRIUM PS ATRIUM 02,33.670021,-117.8572,2.0
BJ'S Wholesale Shopping Club,42.4860997947594,-76.4927860720635,2.0
MASSPORT LIMO-01-02,42.365505,-71.026405,2.0
TFMA TFMA 2,42.590717,-72.52416,2.0
Graviti Energy - Holiday Inn Express & Suites,30.024041,-95.4166389,12.0
16772 Chatsworth,34.264655,-118.497144,1.0
Tom Thumb 4215 S. Carrier Pkwy,32.670971,-97.003841,2.0
Village of Cherry Valley,42.797294,-74.758022,2.0
Legoland New York  Lot B,41.376482,-74.313929,4.0
UNLV GRAY STATION 1,36.105663,-115.14795,2.0
LIBERTY EMPIRE CJHS 2,37.178352,-94.57516,2.0
HOLSTONELECTRIC STATION 1,36.400298,-83.018459,2.0
Lifebridge-Uplund Kirkland -  East Building - OLD,47.706421,-122.18424,19.0
TORRANCE POST L2,33.834945,-118.317104,2.0
ROBLE ROBLE LL2-4,37.426389,-122.175903,2.0
iPark - Enterprise Parking,40.748359,-73.972213,1.0
EVERGY @BURNS-MCD-156A,38.957084,-94.600852,2.0
"Replacements, Ltd",36.062008,-79.681901,4.0
Old Town Inn - Tesla Destination,43.967697,-124.107311,4.0
County Line Buick-Nissan,41.568122,-73.098764,1.0
"EVANSTON, IL LOT 4",42.06418,-87.70315,2.0
300 THIRD AVE STATION 4,42.38911,-71.261415,2.0
BOSA D. GROUP B2 201-202,32.71619,-117.157994,2.0
Rockland Nissan,41.071072,-73.950866,1.0
MENKES P3 EV 11,43.644314,-79.36702,2.0
Metro Health Employee Parking Lot,42.8578225500037,-85.7152807103344,6.0
CITY OF ITHACA SENECA STREET,42.440667,-76.496214,2.0
NBMUNICIPAL LOT MUNICIPAL LOT,38.708025,-76.532464,2.0
3. Long Term Parking East,42.743149,-73.809856,3.0
BGE - Sharpe St,39.281045,-76.617526,2.0
4502 Boyer,45.527465,-73.580138,2.0
LONG BEACH AQUARIUM 10,33.76369,-118.196088,2.0
EVERGY @CHELEPIS -211B,38.928028,-94.681436,2.0
CNTYOFRIVERSIDE BCTCSHERIFFAD#1,33.876372,-117.303043,2.0
Towne Crossing Shopping Center,32.8142085,-96.633892,2.0
MAX at Kierland (Parking Garage),33.633744,-111.925776,2.0
Surrey City Center,49.177175,-122.841969,6.0
LEXINGTON MA CENTER LOT 1,42.447132,-71.229034,2.0
Burger King - 45 Pleasant Valley Pkwy,41.830176,-71.426427,2.0
Towneplace Suites by Marriott San Jose - Santa Clara - Tesla Destination,37.383181,-121.978802,6.0
Vedic Cultural Centre,48.3896587,-89.26032,2.0
Anza Electric Cooperative,33.557681,-116.639948,2.0
1381 CLYDE CLYDE MORRIS LA,29.22474,-81.08403,2.0
FTW STATION EV 03,33.022602,-97.280575,2.0
Champion Parking W 53rd Street - Tesla Destination,40.763279,-73.98086,3.0
ALTABATESSUMMIT LEVEL G 1,37.82146,-122.264133,2.0
PINE MTN SPORTS BIKE & SKI SHOP,44.048003,-121.332346,2.0
Whole Foods - Novato,38.1062,-122.56547,1.0
The Pearl,38.991321,-77.033848,4.0
CITY HALL COSP 05,37.956003,-122.339058,2.0
CITY OF EUSTIS CITYOFEUSTIS02,28.854094,-81.686137,2.0
Best Western Plus Classic Inn & Suites,31.8110544,-94.1952454,2.0
TOWN OF MINTO PALMER MUSUEM,43.831786,-80.848854,2.0
KOHL'S - CHPT 0496 JOHNSON 1,43.082881,-88.759321,1.0
MARKET 32 EV SARANAC EV1,44.294688,-74.011179,2.0
CU WEST CAMPUS A1,33.790388,-117.857045,1.0
ROBLE ROBLE LL1-11,37.426472,-122.176082,2.0
Winston Park - Geotab,43.515201,-79.683331,8.0
SCCOA EVS6-4,37.38332,-121.983294,2.0
TOWN OF PULASKI TOWN OF PULASKI,37.046549,-80.780246,2.0
COUNTY EMPLOYEE PS1 #4,37.314937,-121.933613,2.0
SFPCU 2ND FLOOR 1,37.62977,-122.423471,2.0
SUR Lake Buena Vista,28.351078,-81.487846,4.0
Art's Tavern Annex - Tesla Destination,44.897565,-85.988658,1.0
350 WATER GEV2-P1,42.372493,-71.07279,2.0
ESF STATION 9,43.035228,-76.139678,2.0
GROUP A PRATER WAY02,39.540389,-119.749374,2.0
KUA - Lakefront Park,28.290704,-81.405809,1.0
PUBLIC CHARGING BATAWA COMM CTR,44.17099,-77.594165,2.0
DC CORRIDOR CHEVRON D. L2,38.881247,-121.971529,2.0
City of Fernie,49.503248,-115.061752,1.0
DELTA AIR LINES GO CHARGER 11,33.653822,-84.423798,2.0
The Murieta Inn & Spa - Tesla Destination,38.491195,-121.099724,3.0
SAN MANUEL P. STRUCTURE 2G,34.147841,-117.226612,2.0
BANK 1 STATION 2,43.112278,-72.90187,2.0
UMASS MEDICAL NERB 1,42.277473,-71.76397,2.0
ADMIN STATION 1,40.312298,-75.12854,2.0
FPWC LAKE RIM PARK 1,35.028946,-79.044484,2.0
JLR SAN JUAN SHOP02,18.42107,-66.097746,1.0
LELD LITTLETONLIBRAR,42.541546,-71.480402,2.0
The Memphian - Tesla Destination,35.135898,-89.990419,2.0
CITY OF ELIZABE MARINERS EV 1,36.298787,-76.218709,2.0
Stationnement Carré Copp,45.139028,-72.252444,1.0
ROGERS COMM STATION 3,43.70417,-79.716292,2.0
Walgreens,29.902603,-95.550312,1.0
